"year";"mean_temp";"resid_temp";"site"
"P800057PISY_clim.29";1989;13.2957510153453;-0.242915801869497;"P800057PISY"
"P800057PISY_clim.30";1990;12.7422760327657;-0.796390784449063;"P800057PISY"
"P800057PISY_clim.31";1991;12.6473620732625;-0.891304743952221;"P800057PISY"
"P800057PISY_clim.32";1992;14.6661029656728;1.12743614845806;"P800057PISY"
"P800057PISY_clim.33";1993;13.5322783788045;-0.00638843841024084;"P800057PISY"
"P800057PISY_clim.34";1994;14.4641784826914;0.925511665476693;"P800057PISY"
"P800057PISY_clim.35";1995;13.614764769872;0.07609795265728;"P800057PISY"
"P800057PISY_clim.36";1996;12.7399713993073;-0.798695417907503;"P800057PISY"
"P800057PISY_clim.37";1997;13.1897043387095;-0.348962478505239;"P800057PISY"
"P800057PISY_clim.38";1998;14.0647417704264;0.526074953211683;"P800057PISY"
"P800057PISY_clim.39";1999;14.402765750885;0.864098933670224;"P800057PISY"
"P800057PISY_clim.40";2000;14.5639732678731;1.02530645065838;"P800057PISY"
"P800057PISY_clim.41";2001;13.2048327922821;-0.333834024932671;"P800057PISY"
"P800057PISY_clim.42";2002;14.1875802675883;0.648913450373559;"P800057PISY"
"P800057PISY_clim.43";2003;14.9690779050191;1.43041108780439;"P800057PISY"
"P800057PISY_clim.44";2004;13.3026676177979;-0.235999199416892;"P800057PISY"
"P800057PISY_clim.45";2005;13.6342528661092;0.0955860488944644;"P800057PISY"
"P800057PISY_clim.46";2006;14.3587111632029;0.820044345988162;"P800057PISY"
"P800057PISY_clim.47";2007;14.6079912185669;1.06932440135212;"P800057PISY"
"P800057PISY_clim.48";2008;14.2259362538656;0.687269436650801;"P800057PISY"
"P800057PISY_clim.49";2009;14.9276027679443;1.38893595072958;"P800057PISY"
"P800057PISY_clim.50";2010;13.7957480748494;0.257081257634695;"P800057PISY"
"P800057PISY_clim.51";2011;14.6849478085836;1.14628099136882;"P800057PISY"
"P800057PISY_clim.52";2012;14.6216948032379;1.08302798602317;"P800057PISY"
"P800057PISY_clim.53";2013;13.9132792949677;0.37461247775291;"P800057PISY"
"P800057PISY_clim.54";2014;14.0740820566813;0.535415239466584;"P800057PISY"
"P800057PISY_clim.55";2015;14.903560479482;1.36489366226727;"P800057PISY"
"P800057PISY_clim.56";2016;14.6405998071035;1.10193298988873;"P800057PISY"
"P800057PISY_clim.57";2017;14.4218300183614;0.883163201146647;"P800057PISY"
"P800057PISY_clim.58";2018;16.8100331624349;3.27136634522013;"P800057PISY"
"P800057PISY_clim.59";2019;14.8894545237223;1.35078770650758;"P800057PISY"
"P800057PISY_clim.60";2020;14.0236757596334;0.485008942418622;"P800057PISY"
"P800058PCAB_clim.1";1961;13.1506814956665;-0.262076012293507;"P800058PCAB"
"P800058PCAB_clim.2";1962;12.0132009188334;-1.3995565891266;"P800058PCAB"
"P800058PCAB_clim.3";1963;13.6207026640574;0.20794515609742;"P800058PCAB"
"P800058PCAB_clim.4";1964;13.3300031820933;-0.0827543258667074;"P800058PCAB"
"P800058PCAB_clim.5";1965;11.7872793674469;-1.62547814051311;"P800058PCAB"
"P800058PCAB_clim.6";1966;12.7523299853007;-0.660427522659303;"P800058PCAB"
"P800058PCAB_clim.7";1967;13.0660367806753;-0.346720727284742;"P800058PCAB"
"P800058PCAB_clim.8";1968;12.8452388445536;-0.567518663406362;"P800058PCAB"
"P800058PCAB_clim.9";1969;13.3086898326874;-0.104067675272635;"P800058PCAB"
"P800058PCAB_clim.10";1970;12.6198391119639;-0.792918395996093;"P800058PCAB"
"P800058PCAB_clim.11";1971;13.2878844738007;-0.124873034159352;"P800058PCAB"
"P800058PCAB_clim.12";1972;12.5439365704854;-0.868820937474583;"P800058PCAB"
"P800058PCAB_clim.13";1973;12.8709553877513;-0.541802120208729;"P800058PCAB"
"P800058PCAB_clim.14";1974;12.2478213310242;-1.16493617693581;"P800058PCAB"
"P800058PCAB_clim.15";1975;13.4855612913768;0.0728037834167647;"P800058PCAB"
"P800058PCAB_clim.16";1976;12.6165321667989;-0.796225341161072;"P800058PCAB"
"P800058PCAB_clim.17";1977;11.927550872167;-1.48520663579305;"P800058PCAB"
"P800058PCAB_clim.18";1978;11.4347353776296;-1.9780221303304;"P800058PCAB"
"P800058PCAB_clim.19";1979;12.6524076461792;-0.760349861780799;"P800058PCAB"
"P800058PCAB_clim.20";1980;11.3454873164495;-2.06727019151053;"P800058PCAB"
"P800058PCAB_clim.21";1981;12.932075659434;-0.480681848526016;"P800058PCAB"
"P800058PCAB_clim.22";1982;13.4728763898214;0.0601188818613583;"P800058PCAB"
"P800058PCAB_clim.23";1983;14.2083048820496;0.795547374089574;"P800058PCAB"
"P800058PCAB_clim.24";1984;11.8553195794423;-1.55743792851767;"P800058PCAB"
"P800058PCAB_clim.25";1985;12.5958333810171;-0.816924126942942;"P800058PCAB"
"P800058PCAB_clim.26";1986;13.142462571462;-0.270294936497983;"P800058PCAB"
"P800058PCAB_clim.27";1987;12.4033718109131;-1.00938569704691;"P800058PCAB"
"P800058PCAB_clim.28";1988;13.1965808868408;-0.216176621119178;"P800058PCAB"
"P800058PCAB_clim.29";1989;13.2606242497762;-0.152133258183792;"P800058PCAB"
"P800058PCAB_clim.30";1990;12.3982323805491;-1.01452512741088;"P800058PCAB"
"P800058PCAB_clim.31";1991;12.527937412262;-0.884820095698043;"P800058PCAB"
"P800058PCAB_clim.32";1992;14.4552909533183;1.04253344535828;"P800058PCAB"
"P800058PCAB_clim.33";1993;13.3108692963918;-0.101888211568179;"P800058PCAB"
"P800058PCAB_clim.34";1994;14.2727403640747;0.8599828561147;"P800058PCAB"
"P800058PCAB_clim.35";1995;13.5420756340027;0.129318126042703;"P800058PCAB"
"P800058PCAB_clim.36";1996;12.4980710347493;-0.914686473210653;"P800058PCAB"
"P800058PCAB_clim.37";1997;12.924166560173;-0.488590947786967;"P800058PCAB"
"P800058PCAB_clim.38";1998;13.8366254170736;0.423867909113573;"P800058PCAB"
"P800058PCAB_clim.39";1999;14.180167833964;0.767410326004013;"P800058PCAB"
"P800058PCAB_clim.40";2000;14.2502001126607;0.837442604700732;"P800058PCAB"
"P800058PCAB_clim.41";2001;13.1132043202718;-0.299553187688186;"P800058PCAB"
"P800058PCAB_clim.42";2002;14.2340156237284;0.821258115768419;"P800058PCAB"
"P800058PCAB_clim.43";2003;14.8010811010996;1.38832359313964;"P800058PCAB"
"P800058PCAB_clim.44";2004;13.2856801350911;-0.127077372868857;"P800058PCAB"
"P800058PCAB_clim.45";2005;13.5667120615641;0.153954553604127;"P800058PCAB"
"P800058PCAB_clim.46";2006;14.264612197876;0.851854689915969;"P800058PCAB"
"P800058PCAB_clim.47";2007;14.610907236735;1.19814972877502;"P800058PCAB"
"P800058PCAB_clim.48";2008;13.8546651999156;0.44190769195558;"P800058PCAB"
"P800058PCAB_clim.49";2009;14.6936612129211;1.28090370496115;"P800058PCAB"
"P800058PCAB_clim.50";2010;13.6525778770447;0.239820369084683;"P800058PCAB"
"P800058PCAB_clim.51";2011;14.6236632664998;1.21090575853981;"P800058PCAB"
"P800058PCAB_clim.52";2012;14.6378375689189;1.22508006095888;"P800058PCAB"
"P800058PCAB_clim.53";2013;13.9046527544657;0.49189524650574;"P800058PCAB"
"P800058PCAB_clim.54";2014;14.02632300059;0.613565492629995;"P800058PCAB"
"P800058PCAB_clim.55";2015;14.8324767748515;1.41971926689147;"P800058PCAB"
"P800058PCAB_clim.56";2016;14.6714649995168;1.25870749155678;"P800058PCAB"
"P800058PCAB_clim.57";2017;14.3519265651703;0.939169057210279;"P800058PCAB"
"P800058PCAB_clim.58";2018;16.676242351532;3.26348484357197;"P800058PCAB"
"P800058PCAB_clim.59";2019;14.8426782290141;1.42992072105408;"P800058PCAB"
"P800058PCAB_clim.60";2020;13.950366973877;0.537609465916955;"P800058PCAB"
"P800060QUPE_clim.1";1961;13.7959752082825;0.0348067230648432;"P800060QUPE"
"P800060QUPE_clim.2";1962;12.6470516522725;-1.1141168329451;"P800060QUPE"
"P800060QUPE_clim.3";1963;14.1339244842529;0.372755999035308;"P800060QUPE"
"P800060QUPE_clim.4";1964;13.5441659291585;-0.217002556059093;"P800060QUPE"
"P800060QUPE_clim.5";1965;12.3359967072805;-1.42517177793714;"P800060QUPE"
"P800060QUPE_clim.6";1966;13.1137660344442;-0.647402450773459;"P800060QUPE"
"P800060QUPE_clim.7";1967;13.2426598866781;-0.518508598539565;"P800060QUPE"
"P800060QUPE_clim.8";1968;12.9153283437093;-0.845840141508308;"P800060QUPE"
"P800060QUPE_clim.9";1969;13.5488560199738;-0.212312465243858;"P800060QUPE"
"P800060QUPE_clim.10";1970;12.6818225383759;-1.07934594684177;"P800060QUPE"
"P800060QUPE_clim.11";1971;13.4958322048187;-0.265336280398916;"P800060QUPE"
"P800060QUPE_clim.12";1972;12.7615137894948;-0.999654695722809;"P800060QUPE"
"P800060QUPE_clim.13";1973;12.7824341456095;-0.978734339608089;"P800060QUPE"
"P800060QUPE_clim.14";1974;12.3978798389435;-1.36328864627415;"P800060QUPE"
"P800060QUPE_clim.15";1975;13.7034049828847;-0.0577635023329144;"P800060QUPE"
"P800060QUPE_clim.16";1976;13.0414869785309;-0.719681506686753;"P800060QUPE"
"P800060QUPE_clim.17";1977;12.3119100729624;-1.44925841225518;"P800060QUPE"
"P800060QUPE_clim.18";1978;11.775616089503;-1.98555239571466;"P800060QUPE"
"P800060QUPE_clim.19";1979;13.1952347755432;-0.565933709674409;"P800060QUPE"
"P800060QUPE_clim.20";1980;11.6283634503683;-2.13280503484937;"P800060QUPE"
"P800060QUPE_clim.21";1981;13.2327655156454;-0.528402969572269;"P800060QUPE"
"P800060QUPE_clim.22";1982;13.8020567893982;0.0408883041805659;"P800060QUPE"
"P800060QUPE_clim.23";1983;14.5730589230855;0.811890437867904;"P800060QUPE"
"P800060QUPE_clim.24";1984;12.2725528081258;-1.4886156770918;"P800060QUPE"
"P800060QUPE_clim.25";1985;13.2674655914307;-0.493702893786955;"P800060QUPE"
"P800060QUPE_clim.26";1986;13.6669395764669;-0.0942289087507486;"P800060QUPE"
"P800060QUPE_clim.27";1987;13.1901349226634;-0.571033562554259;"P800060QUPE"
"P800060QUPE_clim.28";1988;13.9410520394643;0.179883554246691;"P800060QUPE"
"P800060QUPE_clim.29";1989;13.6552933057149;-0.1058751795027;"P800060QUPE"
"P800060QUPE_clim.30";1990;13.0882929166158;-0.672875568601814;"P800060QUPE"
"P800060QUPE_clim.31";1991;12.7953276634216;-0.965840821796;"P800060QUPE"
"P800060QUPE_clim.32";1992;14.8234547773997;1.06228629218207;"P800060QUPE"
"P800060QUPE_clim.33";1993;13.5888040860494;-0.172364399168217;"P800060QUPE"
"P800060QUPE_clim.34";1994;14.5450398921967;0.783871406979053;"P800060QUPE"
"P800060QUPE_clim.35";1995;13.6899811426798;-0.0711873425377796;"P800060QUPE"
"P800060QUPE_clim.36";1996;12.5644133090973;-1.19675517612033;"P800060QUPE"
"P800060QUPE_clim.37";1997;13.2321364879608;-0.529031997256814;"P800060QUPE"
"P800060QUPE_clim.38";1998;14.1975908279419;0.43642234272429;"P800060QUPE"
"P800060QUPE_clim.39";1999;14.5738350550334;0.812666569815732;"P800060QUPE"
"P800060QUPE_clim.40";2000;14.8639718691508;1.10280338393318;"P800060QUPE"
"P800060QUPE_clim.41";2001;13.4323733647664;-0.328795120451179;"P800060QUPE"
"P800060QUPE_clim.42";2002;14.6340493361155;0.872880850897889;"P800060QUPE"
"P800060QUPE_clim.43";2003;15.522385597229;1.76121711201138;"P800060QUPE"
"P800060QUPE_clim.44";2004;13.6822681427002;-0.0789003425174144;"P800060QUPE"
"P800060QUPE_clim.45";2005;14.0977514584859;0.336582973268301;"P800060QUPE"
"P800060QUPE_clim.46";2006;14.5950042406718;0.833835755454185;"P800060QUPE"
"P800060QUPE_clim.47";2007;14.9112064043681;1.15003791915047;"P800060QUPE"
"P800060QUPE_clim.48";2008;14.3209309577942;0.559762472576566;"P800060QUPE"
"P800060QUPE_clim.49";2009;15.1118213335673;1.35065284834968;"P800060QUPE"
"P800060QUPE_clim.50";2010;14.0769124825795;0.315743997361926;"P800060QUPE"
"P800060QUPE_clim.51";2011;14.8756623268128;1.11449384159513;"P800060QUPE"
"P800060QUPE_clim.52";2012;14.7445317904155;0.98336330519783;"P800060QUPE"
"P800060QUPE_clim.53";2013;13.892416715622;0.131248230404342;"P800060QUPE"
"P800060QUPE_clim.54";2014;14.2093388239543;0.448170338736638;"P800060QUPE"
"P800060QUPE_clim.55";2015;15.1179089546204;1.35674046940274;"P800060QUPE"
"P800060QUPE_clim.56";2016;14.852854569753;1.09168608453539;"P800060QUPE"
"P800060QUPE_clim.57";2017;14.6992607911428;0.938092305925144;"P800060QUPE"
"P800060QUPE_clim.58";2018;16.8982025782267;3.13703409300909;"P800060QUPE"
"P800060QUPE_clim.59";2019;15.0464833577474;1.28531487252978;"P800060QUPE"
"P800060QUPE_clim.60";2020;14.3313552538554;0.570186768637768;"P800060QUPE"
"P800064FASY_clim.1";1961;13.414946715037;-0.334827372762874;"P800064FASY"
"P800064FASY_clim.2";1962;12.4965669314067;-1.25320715639326;"P800064FASY"
"P800064FASY_clim.3";1963;13.8088277180989;0.0590536302990241;"P800064FASY"
"P800064FASY_clim.4";1964;13.7171309789022;-0.0326431088977355;"P800064FASY"
"P800064FASY_clim.5";1965;11.9547877311707;-1.79498635662926;"P800064FASY"
"P800064FASY_clim.6";1966;13.2086879412333;-0.541086146566615;"P800064FASY"
"P800064FASY_clim.7";1967;13.435107310613;-0.314666777186932;"P800064FASY"
"P800064FASY_clim.8";1968;13.1686908404032;-0.581083247396688;"P800064FASY"
"P800064FASY_clim.9";1969;13.5105873743693;-0.239186713430611;"P800064FASY"
"P800064FASY_clim.10";1970;12.6418454647064;-1.10792862309352;"P800064FASY"
"P800064FASY_clim.11";1971;13.637815952301;-0.111958135498897;"P800064FASY"
"P800064FASY_clim.12";1972;12.7146237691243;-1.03515031867558;"P800064FASY"
"P800064FASY_clim.13";1973;12.9807482560476;-0.769025831752352;"P800064FASY"
"P800064FASY_clim.14";1974;12.487101872762;-1.2626722150379;"P800064FASY"
"P800064FASY_clim.15";1975;13.8857286771139;0.135954589313956;"P800064FASY"
"P800064FASY_clim.16";1976;13.0032884279887;-0.746485659811222;"P800064FASY"
"P800064FASY_clim.17";1977;12.3322260379791;-1.41754804982079;"P800064FASY"
"P800064FASY_clim.18";1978;11.7952082157135;-1.95456587208642;"P800064FASY"
"P800064FASY_clim.19";1979;12.9530597527822;-0.796714335017752;"P800064FASY"
"P800064FASY_clim.20";1980;11.7078822453817;-2.04189184241826;"P800064FASY"
"P800064FASY_clim.21";1981;13.478134950002;-0.271639137797891;"P800064FASY"
"P800064FASY_clim.22";1982;14.1164340178172;0.366659930017267;"P800064FASY"
"P800064FASY_clim.23";1983;14.6798431078593;0.930069020059387;"P800064FASY"
"P800064FASY_clim.24";1984;12.4273603757222;-1.32241371207767;"P800064FASY"
"P800064FASY_clim.25";1985;13.2041153113047;-0.545658776495184;"P800064FASY"
"P800064FASY_clim.26";1986;13.6226523717245;-0.127121716075466;"P800064FASY"
"P800064FASY_clim.27";1987;13.1951957543691;-0.554578333430813;"P800064FASY"
"P800064FASY_clim.28";1988;13.8956955273946;0.145921439594714;"P800064FASY"
"P800064FASY_clim.29";1989;13.6546618143717;-0.0951122734281853;"P800064FASY"
"P800064FASY_clim.30";1990;13.2268628279368;-0.52291125986312;"P800064FASY"
"P800064FASY_clim.31";1991;13.1455948352814;-0.604179252518563;"P800064FASY"
"P800064FASY_clim.32";1992;15.2064706484477;1.45669656064773;"P800064FASY"
"P800064FASY_clim.33";1993;14.0965410868327;0.34676699903277;"P800064FASY"
"P800064FASY_clim.34";1994;14.9623553752899;1.21258128748999;"P800064FASY"
"P800064FASY_clim.35";1995;14.0697031815847;0.319929093784758;"P800064FASY"
"P800064FASY_clim.36";1996;13.1310698191325;-0.618704268667441;"P800064FASY"
"P800064FASY_clim.37";1997;13.5953007539113;-0.154473333888594;"P800064FASY"
"P800064FASY_clim.38";1998;14.0832837422689;0.333509654468969;"P800064FASY"
"P800064FASY_clim.39";1999;14.8004941940308;1.05072010623083;"P800064FASY"
"P800064FASY_clim.40";2000;14.8426200548808;1.09284596708088;"P800064FASY"
"P800064FASY_clim.41";2001;13.6821796099345;-0.067594477865411;"P800064FASY"
"P800064FASY_clim.42";2002;14.7358578840891;0.986083796289229;"P800064FASY"
"P800064FASY_clim.43";2003;15.0251251061757;1.27535101837582;"P800064FASY"
"P800064FASY_clim.44";2004;13.4568217595418;-0.292952328258087;"P800064FASY"
"P800064FASY_clim.45";2005;13.8404843012492;0.0907102134492579;"P800064FASY"
"P800064FASY_clim.46";2006;14.5277729034424;0.777998815642469;"P800064FASY"
"P800064FASY_clim.47";2007;14.6429688135783;0.893194725778345;"P800064FASY"
"P800064FASY_clim.48";2008;14.0574083328247;0.307634245024792;"P800064FASY"
"P800064FASY_clim.49";2009;14.7320322990418;0.982258211241847;"P800064FASY"
"P800064FASY_clim.50";2010;13.7997244993846;0.0499504115846428;"P800064FASY"
"P800064FASY_clim.51";2011;14.5875282287598;0.837754140959847;"P800064FASY"
"P800064FASY_clim.52";2012;14.6330474217733;0.883273333973346;"P800064FASY"
"P800064FASY_clim.53";2013;13.9794348080953;0.229660720295392;"P800064FASY"
"P800064FASY_clim.54";2014;14.1263024012248;0.376528313424844;"P800064FASY"
"P800064FASY_clim.55";2015;14.8091723918915;1.05939830409155;"P800064FASY"
"P800064FASY_clim.56";2016;14.5169565677643;0.76718247996436;"P800064FASY"
"P800064FASY_clim.57";2017;14.1242576440175;0.374483556217614;"P800064FASY"
"P800064FASY_clim.58";2018;16.7265218098958;2.97674772209591;"P800064FASY"
"P800064FASY_clim.59";2019;14.826545715332;1.07677162753211;"P800064FASY"
"P800064FASY_clim.60";2020;13.8670508066813;0.117276718881403;"P800064FASY"
"P810405ABAL_clim.1";1961;11.9334612687429;0.219095173146989;"P810405ABAL"
"P810405ABAL_clim.2";1962;10.2530082066854;-1.46135788891051;"P810405ABAL"
"P810405ABAL_clim.3";1963;11.7392789522807;0.0249128566847947;"P810405ABAL"
"P810405ABAL_clim.4";1964;11.4984799226125;-0.215886172983375;"P810405ABAL"
"P810405ABAL_clim.5";1965;10.0376751025518;-1.67669099304411;"P810405ABAL"
"P810405ABAL_clim.6";1966;11.2849074204763;-0.429458675119609;"P810405ABAL"
"P810405ABAL_clim.7";1967;11.3803248405457;-0.334041255050241;"P810405ABAL"
"P810405ABAL_clim.8";1968;10.835560798645;-0.878805296950876;"P810405ABAL"
"P810405ABAL_clim.9";1969;11.247620344162;-0.466745751433892;"P810405ABAL"
"P810405ABAL_clim.10";1970;10.5606860319773;-1.15368006361856;"P810405ABAL"
"P810405ABAL_clim.11";1971;11.3024023373922;-0.411963758203713;"P810405ABAL"
"P810405ABAL_clim.12";1972;10.4495811462402;-1.26478494935566;"P810405ABAL"
"P810405ABAL_clim.13";1973;11.0694835583369;-0.644882537258994;"P810405ABAL"
"P810405ABAL_clim.14";1974;10.563375155131;-1.15099094046486;"P810405ABAL"
"P810405ABAL_clim.15";1975;11.6057924429576;-0.108573652638333;"P810405ABAL"
"P810405ABAL_clim.16";1976;10.9497465689977;-0.764619526598198;"P810405ABAL"
"P810405ABAL_clim.17";1977;10.5417061249415;-1.17265997065439;"P810405ABAL"
"P810405ABAL_clim.18";1978;9.82366851965586;-1.89069757594003;"P810405ABAL"
"P810405ABAL_clim.19";1979;10.8705456256866;-0.843820469909247;"P810405ABAL"
"P810405ABAL_clim.20";1980;9.83637714385985;-1.87798895173605;"P810405ABAL"
"P810405ABAL_clim.21";1981;11.4850436051687;-0.22932249042722;"P810405ABAL"
"P810405ABAL_clim.22";1982;11.9181669155757;0.203800819979771;"P810405ABAL"
"P810405ABAL_clim.23";1983;12.5289775530497;0.814611457453848;"P810405ABAL"
"P810405ABAL_clim.24";1984;10.3431599537532;-1.37120614184274;"P810405ABAL"
"P810405ABAL_clim.25";1985;11.21479900678;-0.499567088815898;"P810405ABAL"
"P810405ABAL_clim.26";1986;11.3979431788127;-0.316422916783225;"P810405ABAL"
"P810405ABAL_clim.27";1987;11.0976337591807;-0.616732336415186;"P810405ABAL"
"P810405ABAL_clim.28";1988;11.4735780556997;-0.240788039896218;"P810405ABAL"
"P810405ABAL_clim.29";1989;11.6477435429891;-0.0666225526068072;"P810405ABAL"
"P810405ABAL_clim.30";1990;11.3588373661041;-0.35552872949175;"P810405ABAL"
"P810405ABAL_clim.31";1991;11.0916685263316;-0.622697569264327;"P810405ABAL"
"P810405ABAL_clim.32";1992;12.8963486353556;1.18198253975974;"P810405ABAL"
"P810405ABAL_clim.33";1993;11.813360452652;0.0989943570561032;"P810405ABAL"
"P810405ABAL_clim.34";1994;12.7285681565603;1.01420206096436;"P810405ABAL"
"P810405ABAL_clim.35";1995;11.8363476594289;0.121981563833026;"P810405ABAL"
"P810405ABAL_clim.36";1996;10.9099872112274;-0.804378884368472;"P810405ABAL"
"P810405ABAL_clim.37";1997;11.3787459929784;-0.335620102617478;"P810405ABAL"
"P810405ABAL_clim.38";1998;12.1527473926544;0.438381297058511;"P810405ABAL"
"P810405ABAL_clim.39";1999;12.5385405222575;0.824174426661582;"P810405ABAL"
"P810405ABAL_clim.40";2000;12.6071352163951;0.892769120799164;"P810405ABAL"
"P810405ABAL_clim.41";2001;11.5026551087697;-0.211710986826166;"P810405ABAL"
"P810405ABAL_clim.42";2002;12.4777351220449;0.763369026448991;"P810405ABAL"
"P810405ABAL_clim.43";2003;13.612280925115;1.89791482951906;"P810405ABAL"
"P810405ABAL_clim.44";2004;11.7382424672445;0.0238763716485835;"P810405ABAL"
"P810405ABAL_clim.45";2005;12.1636660893758;0.449299993779933;"P810405ABAL"
"P810405ABAL_clim.46";2006;12.5797013441722;0.865335248576272;"P810405ABAL"
"P810405ABAL_clim.47";2007;12.7645546595256;1.05018856392967;"P810405ABAL"
"P810405ABAL_clim.48";2008;12.1549922625224;0.440626166926489;"P810405ABAL"
"P810405ABAL_clim.49";2009;12.9017004966736;1.18733440107769;"P810405ABAL"
"P810405ABAL_clim.50";2010;11.8949134349823;0.180547339386417;"P810405ABAL"
"P810405ABAL_clim.51";2011;12.7153608004252;1.00099470482931;"P810405ABAL"
"P810405ABAL_clim.52";2012;12.5354711214701;0.821105025874228;"P810405ABAL"
"P810405ABAL_clim.53";2013;12.0058631896973;0.291497094101393;"P810405ABAL"
"P810405ABAL_clim.54";2014;12.2505950927734;0.536228997177542;"P810405ABAL"
"P810405ABAL_clim.55";2015;12.8250335057577;1.11066741016177;"P810405ABAL"
"P810405ABAL_clim.56";2016;12.5046923955282;0.79032629993228;"P810405ABAL"
"P810405ABAL_clim.57";2017;12.6347844600678;0.920418364471866;"P810405ABAL"
"P810405ABAL_clim.58";2018;14.0622439384461;2.34787784285016;"P810405ABAL"
"P810405ABAL_clim.59";2019;12.9913342793782;1.27696818378235;"P810405ABAL"
"P810405ABAL_clim.60";2020;12.3431308269501;0.628764731354208;"P810405ABAL"
