"species";"year";"std.mean";"std.min";"std.mid";"std.max";"res.mean";"res.min";"res.mid";"res.max";"sd.std.mean";"sd.std.min";"sd.std.mid";"sd.std.max";"sd.res.mean";"sd.res.min";"sd.res.mid";"sd.res.max";"cv.std.mean";"cv.std.min";"cv.std.mid";"cv.std.max";"cv.res.mean";"cv.res.min";"cv.res.mid";"cv.res.max"
"1";"ABAL";1961;0.699112888036274;NA;NA;NA;1.09081084458456;NA;NA;NA;0.291662376373756;NA;NA;NA;0.131807136817631;NA;NA;NA;0.417189242774513;NA;NA;NA;0.120834090962701;NA;NA;NA
"2";"ABAL";1962;0.625815663734412;NA;NA;NA;0.739677252664352;NA;NA;NA;0.31548451633746;NA;NA;NA;0.0907388214346136;NA;NA;NA;0.504117321792296;NA;NA;NA;0.122673532419401;NA;NA;NA
"3";"ABAL";1963;0.690911394397947;NA;NA;NA;1.09375828735305;NA;NA;NA;0.286797320334455;NA;NA;NA;0.135163054226317;NA;NA;NA;0.415100000752436;NA;NA;NA;0.12357671323654;NA;NA;NA
"4";"ABAL";1964;0.73422962433416;NA;NA;NA;1.0436097412877;NA;NA;NA;0.181177408380475;NA;NA;NA;0.0332740668206655;NA;NA;NA;0.246758510383965;NA;NA;NA;0.0318836299665131;NA;NA;NA
"5";"ABAL";1965;0.625328342018952;NA;NA;NA;1.07777300237351;NA;NA;NA;0.163217646681227;NA;NA;NA;0.0258369096441362;NA;NA;NA;0.261011113224548;NA;NA;NA;0.0239724966085042;NA;NA;NA
"6";"ABAL";1966;0.503938510785126;NA;NA;NA;0.834451782766384;NA;NA;NA;0.210767152345069;NA;NA;NA;0.125071612622889;NA;NA;NA;0.418239820601719;NA;NA;NA;0.149884768905701;NA;NA;NA
"7";"ABAL";1967;0.566175331240982;NA;NA;NA;0.923388103377655;NA;NA;NA;0.0359540452581523;NA;NA;NA;0.0340704696412356;NA;NA;NA;0.0635033765588935;NA;NA;NA;0.0368972369436096;NA;NA;NA
"8";"ABAL";1968;0.431166301297152;NA;NA;NA;0.854317240364781;NA;NA;NA;0.131648789944338;NA;NA;NA;0.0483791573756688;NA;NA;NA;0.305331816397238;NA;NA;NA;0.0566290308679848;NA;NA;NA
"9";"ABAL";1969;0.591083163511695;NA;NA;NA;0.962478079992183;NA;NA;NA;0.0714528274177415;NA;NA;NA;0.0153793967875617;NA;NA;NA;0.120884558770431;NA;NA;NA;0.0159789579703328;NA;NA;NA
"10";"ABAL";1970;0.647498708218302;NA;NA;NA;1.1525610901113;NA;NA;NA;0.125077193666519;NA;NA;NA;0.0766519706676758;NA;NA;NA;0.193169796447454;NA;NA;NA;0.0665057768523782;NA;NA;NA
"11";"ABAL";1971;0.673406028701337;NA;NA;NA;1.02322988478515;NA;NA;NA;0.153603777796132;NA;NA;NA;0.235224368117205;NA;NA;NA;0.228099796035917;NA;NA;NA;0.229884184986051;NA;NA;NA
"12";"ABAL";1972;0.439429504782809;NA;NA;NA;1.02377646980021;NA;NA;NA;0.185633129307141;NA;NA;NA;0.156895999205588;NA;NA;NA;0.422441204531524;NA;NA;NA;0.153252202833112;NA;NA;NA
"13";"ABAL";1973;0.469298950727348;NA;NA;NA;0.78236338789784;NA;NA;NA;0.0459721261416296;NA;NA;NA;0.0186190146756937;NA;NA;NA;0.0979591496430563;NA;NA;NA;0.0237984227837167;NA;NA;NA
"14";"ABAL";1974;0.334028678945909;NA;NA;NA;0.715524401723742;NA;NA;NA;0.0945799994468;NA;NA;NA;0.13850682596781;NA;NA;NA;0.283149338389941;NA;NA;NA;0.19357386782916;NA;NA;NA
"15";"ABAL";1975;0.267353877767798;NA;NA;NA;0.896722486821236;NA;NA;NA;0.190154731033344;NA;NA;NA;0.00396984193078686;NA;NA;NA;0.711247327403634;NA;NA;NA;0.00442705741088241;NA;NA;NA
"16";"ABAL";1976;0.317195159332544;NA;NA;NA;0.796199399869732;NA;NA;NA;0.0634705554612987;NA;NA;NA;0.0898880053260347;NA;NA;NA;0.200099382332492;NA;NA;NA;0.112896349005967;NA;NA;NA
"17";"ABAL";1977;0.224189705677659;NA;NA;NA;0.826141320879926;NA;NA;NA;0.209432468842132;NA;NA;NA;0.026807049627434;NA;NA;NA;0.934175225437223;NA;NA;NA;0.0324485036033323;NA;NA;NA
"18";"ABAL";1978;0.379879250242491;NA;NA;NA;0.92906939584261;NA;NA;NA;0.211664293289946;NA;NA;NA;0.173432717370358;NA;NA;NA;0.557188351706055;NA;NA;NA;0.186673587728142;NA;NA;NA
"19";"ABAL";1979;0.327225366394097;NA;NA;NA;0.888764116759808;NA;NA;NA;0.19687211085378;NA;NA;NA;0.00903241447799962;NA;NA;NA;0.601640737768097;NA;NA;NA;0.0101628928392489;NA;NA;NA
"20";"ABAL";1980;0.336205273766658;NA;NA;NA;0.983500825502353;NA;NA;NA;0.180831289105486;NA;NA;NA;0.11985051012385;NA;NA;NA;0.537859763707904;NA;NA;NA;0.121861117973778;NA;NA;NA
"21";"ABAL";1981;0.435320699191443;NA;NA;NA;0.893200964143201;NA;NA;NA;0.0259131675774947;NA;NA;NA;0.0554186882915161;NA;NA;NA;0.0595266148051894;NA;NA;NA;0.06204503859294;NA;NA;NA
"22";"ABAL";1982;0.528971865005694;NA;NA;NA;1.02708067092685;NA;NA;NA;0.0482160903393666;NA;NA;NA;0.00667496416381806;NA;NA;NA;0.0911505762954851;NA;NA;NA;0.00649896775663637;NA;NA;NA
"23";"ABAL";1983;0.688863806043686;NA;NA;NA;1.23345970561513;NA;NA;NA;0.18841151914178;NA;NA;NA;0.262024041784679;NA;NA;NA;0.273510550980859;NA;NA;NA;0.21243015932491;NA;NA;NA
"24";"ABAL";1984;0.611818521872841;NA;NA;NA;1.08214614314165;NA;NA;NA;0.0109983100101855;NA;NA;NA;0.149605154721954;NA;NA;NA;0.0179764253892127;NA;NA;NA;0.138248568060896;NA;NA;NA
"25";"ABAL";1985;0.788362948511613;NA;NA;NA;1.12765898682195;NA;NA;NA;0.0363035012645726;NA;NA;NA;0.0212360172273405;NA;NA;NA;0.0460492230553347;NA;NA;NA;0.018831949619086;NA;NA;NA
"26";"ABAL";1986;0.539719893411618;NA;NA;NA;1.06721260778135;NA;NA;NA;0.173272039692257;NA;NA;NA;0.196767846627607;NA;NA;NA;0.321040676483108;NA;NA;NA;0.1843754891883;NA;NA;NA
"27";"ABAL";1987;0.597135889353167;NA;NA;NA;0.98185858175578;NA;NA;NA;0.236745500389765;NA;NA;NA;0.0152923973260207;NA;NA;NA;0.396468382843667;NA;NA;NA;0.0155749489897767;NA;NA;NA
"28";"ABAL";1988;0.79699345259857;NA;NA;NA;1.12599248835284;NA;NA;NA;0.000907272182568733;NA;NA;NA;0.167220870004213;NA;NA;NA;0.00113836842650414;NA;NA;NA;0.148509756267408;NA;NA;NA
"29";"ABAL";1989;0.704220138904885;NA;NA;NA;1.0312816931123;NA;NA;NA;0.154000569474102;NA;NA;NA;0.112811582480286;NA;NA;NA;0.218682427505673;NA;NA;NA;0.109389687835757;NA;NA;NA
"30";"ABAL";1990;0.751158035225587;NA;NA;NA;0.836928894750812;NA;NA;NA;0.158307366601222;NA;NA;NA;0.161223363653904;NA;NA;NA;0.210751079236847;NA;NA;NA;0.192636871142926;NA;NA;NA
"31";"ABAL";1991;0.690576528139491;NA;NA;NA;0.983847794327889;NA;NA;NA;0.0608875336733529;NA;NA;NA;0.0968194708125551;NA;NA;NA;0.0881691328800189;NA;NA;NA;0.0984089931092408;NA;NA;NA
"32";"ABAL";1992;0.796640814569228;NA;NA;NA;1.0003291834438;NA;NA;NA;0.214749401341392;NA;NA;NA;0.0997523459918885;NA;NA;NA;0.269568665594311;NA;NA;NA;0.0997195199768882;NA;NA;NA
"33";"ABAL";1993;0.773770329166239;NA;NA;NA;1.02835993964932;NA;NA;NA;0.0278151053015885;NA;NA;NA;0.197258940959223;NA;NA;NA;0.035947495339554;NA;NA;NA;0.191818966641669;NA;NA;NA
"34";"ABAL";1994;0.974152503607249;NA;NA;NA;1.14700636674797;NA;NA;NA;0.309982506539434;NA;NA;NA;0.317507753292614;NA;NA;NA;0.318207370397942;NA;NA;NA;0.276814290223012;NA;NA;NA
"35";"ABAL";1995;0.865385707897539;NA;NA;NA;0.931358386430122;NA;NA;NA;0.0972197563285853;NA;NA;NA;0.0183006616073695;NA;NA;NA;0.112342687707174;NA;NA;NA;0.0196494302021755;NA;NA;NA
"36";"ABAL";1996;0.779207063344464;NA;NA;NA;0.861353309968455;NA;NA;NA;0.220405356073846;NA;NA;NA;0.116121190600974;NA;NA;NA;0.282858519182098;NA;NA;NA;0.134812497098579;NA;NA;NA
"37";"ABAL";1997;1.52379541716672;NA;NA;NA;1.69816377722387;NA;NA;NA;0.132320049925487;NA;NA;NA;0.0757811023081391;NA;NA;NA;0.0868358366449987;NA;NA;NA;0.0446253201985175;NA;NA;NA
"38";"ABAL";1998;1.48462858486526;NA;NA;NA;1.36706210041369;NA;NA;NA;0.353109086661102;NA;NA;NA;0.0121013172329899;NA;NA;NA;0.237843384036116;NA;NA;NA;0.00885206109461146;NA;NA;NA
"39";"ABAL";1999;1.73718949091022;NA;NA;NA;1.49090920640274;NA;NA;NA;0.250753078814584;NA;NA;NA;0.0715154919223731;NA;NA;NA;0.144344114517524;NA;NA;NA;0.0479677042808834;NA;NA;NA
"40";"ABAL";2000;1.53442102368817;NA;NA;NA;1.11765602282662;NA;NA;NA;0.520821934246296;NA;NA;NA;0.173209568996049;NA;NA;NA;0.339425702728209;NA;NA;NA;0.154975739814824;NA;NA;NA
"41";"ABAL";2001;1.43674585265417;NA;NA;NA;1.016512828675;NA;NA;NA;0.45783657897168;NA;NA;NA;0.0136874216596644;NA;NA;NA;0.318662189367658;NA;NA;NA;0.0134650751801191;NA;NA;NA
"42";"ABAL";2002;1.54022769457175;NA;NA;NA;1.18618691645974;NA;NA;NA;0.239756201124087;NA;NA;NA;0.131836467882332;NA;NA;NA;0.155662829573227;NA;NA;NA;0.111143080447901;NA;NA;NA
"43";"ABAL";2003;1.06855273326313;NA;NA;NA;0.919639785298848;NA;NA;NA;0.14039006931298;NA;NA;NA;0.208905275621621;NA;NA;NA;0.131383379540155;NA;NA;NA;0.227159893429072;NA;NA;NA
"44";"ABAL";2004;1.30351710773936;NA;NA;NA;0.992760361243246;NA;NA;NA;0.115826581885;NA;NA;NA;0.112446543454196;NA;NA;NA;0.0888569710342144;NA;NA;NA;0.113266552376626;NA;NA;NA
"45";"ABAL";2005;1.34212149462809;NA;NA;NA;1.23050770005539;NA;NA;NA;0.337057079810515;NA;NA;NA;0.0633993572637401;NA;NA;NA;0.251137532004072;NA;NA;NA;0.0515229260742427;NA;NA;NA
"46";"ABAL";2006;1.07687609804287;NA;NA;NA;0.70892722174937;NA;NA;NA;0.248029918345001;NA;NA;NA;0.10735025467039;NA;NA;NA;0.23032354306663;NA;NA;NA;0.151426340217955;NA;NA;NA
"47";"ABAL";2007;1.22735118121662;NA;NA;NA;1.08242566020181;NA;NA;NA;0.282141916621015;NA;NA;NA;0.0348968211707869;NA;NA;NA;0.229878718445799;NA;NA;NA;0.0322394622133041;NA;NA;NA
"48";"ABAL";2008;1.64730385978032;NA;NA;NA;1.3363586392731;NA;NA;NA;0.718995030498017;NA;NA;NA;0.501496040112387;NA;NA;NA;0.436467762901923;NA;NA;NA;0.375270548918791;NA;NA;NA
"49";"ABAL";2009;1.64027391043805;NA;NA;NA;1.07997434209942;NA;NA;NA;0.566422533149785;NA;NA;NA;0.22183401763403;NA;NA;NA;0.345321918214572;NA;NA;NA;0.205406748092547;NA;NA;NA
"50";"ABAL";2010;1.28358744104812;NA;NA;NA;1.02870822902374;NA;NA;NA;0.378934359552233;NA;NA;NA;0.107084632270664;NA;NA;NA;0.295215072564757;NA;NA;NA;0.104096214309755;NA;NA;NA
"51";"ABAL";2011;1.62290238461759;NA;NA;NA;1.14630846364471;NA;NA;NA;0.528226633697237;NA;NA;NA;0.213986884640957;NA;NA;NA;0.325482689965795;NA;NA;NA;0.186674783819167;NA;NA;NA
"52";"ABAL";2012;1.61265544276036;NA;NA;NA;1.02978111640377;NA;NA;NA;0.422231911850155;NA;NA;NA;0.0787903650113393;NA;NA;NA;0.261824008188274;NA;NA;NA;0.076511759398437;NA;NA;NA
"53";"ABAL";2013;1.15348495140133;NA;NA;NA;0.853213157404405;NA;NA;NA;0.183254412138799;NA;NA;NA;0.312825000016844;NA;NA;NA;0.158870223591707;NA;NA;NA;0.366643431716996;NA;NA;NA
"54";"ABAL";2014;1.38584634154561;NA;NA;NA;1.30378784209041;NA;NA;NA;0.0718061192883513;NA;NA;NA;0.00879712589445431;NA;NA;NA;0.0518139112076938;NA;NA;NA;0.00674735996950974;NA;NA;NA
"55";"ABAL";2015;1.13590191002027;NA;NA;NA;0.91401987076835;NA;NA;NA;0.167282436863712;NA;NA;NA;0.200613093480165;NA;NA;NA;0.147268382408766;NA;NA;NA;0.219484389668164;NA;NA;NA
"56";"ABAL";2016;1.42051808713052;NA;NA;NA;1.23034118186717;NA;NA;NA;0.378342819305527;NA;NA;NA;0.188381019501207;NA;NA;NA;0.266341430449357;NA;NA;NA;0.15311282941478;NA;NA;NA
"57";"ABAL";2017;1.14026206313754;NA;NA;NA;0.918564948306057;NA;NA;NA;0.733768396960332;NA;NA;NA;0.386189746743633;NA;NA;NA;0.643508558849442;NA;NA;NA;0.420427262607628;NA;NA;NA
"58";"ABAL";2018;1.15900679033233;NA;NA;NA;0.824809775479772;NA;NA;NA;0.314975481241242;NA;NA;NA;0.0444574769347617;NA;NA;NA;0.271763275132259;NA;NA;NA;0.053900278896309;NA;NA;NA
"59";"ABAL";2019;1.29298750800699;NA;NA;NA;1.05902075220144;NA;NA;NA;0.557353398284992;NA;NA;NA;0.145175899847009;NA;NA;NA;0.431058610259967;NA;NA;NA;0.137085037800462;NA;NA;NA
"60";"ABAL";2020;1.74878688457506;NA;NA;NA;1.19386011761222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"61";"PCAB";1961;1.52291418748035;NA;NA;NA;1.06156608856904;NA;NA;NA;0.079875784496547;NA;NA;NA;0.16931990819957;NA;NA;NA;0.0524493009213481;NA;NA;NA;0.159500110283108;NA;NA;NA
"62";"PCAB";1962;1.13405279258897;NA;NA;NA;0.701139563925855;NA;NA;NA;0.0966407204846263;NA;NA;NA;0.185078273611161;NA;NA;NA;0.085217126677147;NA;NA;NA;0.263967807742673;NA;NA;NA
"63";"PCAB";1963;1.37289500135659;NA;NA;NA;1.24220127611235;NA;NA;NA;0.18787803450448;NA;NA;NA;0.160118016220151;NA;NA;NA;0.136848072371764;NA;NA;NA;0.128898608703143;NA;NA;NA
"64";"PCAB";1964;0.858676716689556;NA;NA;NA;0.836127657633816;NA;NA;NA;0.0570522388185877;NA;NA;NA;0.0972001066374119;NA;NA;NA;0.0664420470588051;NA;NA;NA;0.116250318656462;NA;NA;NA
"65";"PCAB";1965;1.00528132740038;NA;NA;NA;0.909831349394796;NA;NA;NA;0.189759345916704;NA;NA;NA;0.0557457536469518;NA;NA;NA;0.188762429724438;NA;NA;NA;0.0612704252101589;NA;NA;NA
"66";"PCAB";1966;1.41096641887902;NA;NA;NA;1.36058705676997;NA;NA;NA;0.0471572458165676;NA;NA;NA;0.0191820539863614;NA;NA;NA;0.0334219476704718;NA;NA;NA;0.0140983657685967;NA;NA;NA
"67";"PCAB";1967;1.39337754863463;NA;NA;NA;1.00963882524311;NA;NA;NA;0.152501609986691;NA;NA;NA;0.213010578630902;NA;NA;NA;0.109447443111257;NA;NA;NA;0.210977008119326;NA;NA;NA
"68";"PCAB";1968;1.2166976486547;NA;NA;NA;0.855665787466766;NA;NA;NA;0.163820305646066;NA;NA;NA;0.196906619405828;NA;NA;NA;0.134643397911718;NA;NA;NA;0.230120944754351;NA;NA;NA
"69";"PCAB";1969;1.24526182582915;NA;NA;NA;1.11831359044479;NA;NA;NA;0.0825552849304894;NA;NA;NA;0.134131845062602;NA;NA;NA;0.0662955237349548;NA;NA;NA;0.119941174111328;NA;NA;NA
"70";"PCAB";1970;1.36094911015999;NA;NA;NA;1.19789562598376;NA;NA;NA;0.268785727975886;NA;NA;NA;0.0904177852606958;NA;NA;NA;0.197498735235065;NA;NA;NA;0.0754805204221707;NA;NA;NA
"71";"PCAB";1971;0.995624390524998;NA;NA;NA;0.876437028888829;NA;NA;NA;0.0330852954681007;NA;NA;NA;0.0851666868327669;NA;NA;NA;0.0332307000340305;NA;NA;NA;0.0971737660841916;NA;NA;NA
"72";"PCAB";1972;1.18354832338119;NA;NA;NA;1.14124663708138;NA;NA;NA;0.0892270191847688;NA;NA;NA;0.0225121944170821;NA;NA;NA;0.0753894179241137;NA;NA;NA;0.0197259678018897;NA;NA;NA
"73";"PCAB";1973;0.940271207705952;NA;NA;NA;0.729370623324044;NA;NA;NA;0.385571852681756;NA;NA;NA;0.240134202621139;NA;NA;NA;0.410064510666517;NA;NA;NA;0.329234815527322;NA;NA;NA
"74";"PCAB";1974;0.527410805970408;NA;NA;NA;0.519602627360348;NA;NA;NA;0.250332108021825;NA;NA;NA;0.0171466299574322;NA;NA;NA;0.474643494573888;NA;NA;NA;0.0329995058811373;NA;NA;NA
"75";"PCAB";1975;0.892444569175374;NA;NA;NA;1.19732311107338;NA;NA;NA;0.175375862539631;NA;NA;NA;0.0771766098653457;NA;NA;NA;0.196511770699305;NA;NA;NA;0.0644576298173667;NA;NA;NA
"76";"PCAB";1976;0.564852288400073;NA;NA;NA;0.764072287273166;NA;NA;NA;0.203491608568348;NA;NA;NA;0.107337488127462;NA;NA;NA;0.36025632319687;NA;NA;NA;0.140480802556692;NA;NA;NA
"77";"PCAB";1977;0.826226627660429;NA;NA;NA;0.962229313011883;NA;NA;NA;0.208097671093988;NA;NA;NA;0.156078822089114;NA;NA;NA;0.251865122869793;NA;NA;NA;0.162205432716002;NA;NA;NA
"78";"PCAB";1978;1.06665843736767;NA;NA;NA;1.29093720823035;NA;NA;NA;0.061974820322875;NA;NA;NA;0.0383902387376432;NA;NA;NA;0.0581018423065383;NA;NA;NA;0.0297382696020278;NA;NA;NA
"79";"PCAB";1979;0.934621105457081;NA;NA;NA;0.903457172968998;NA;NA;NA;0.0383727775712052;NA;NA;NA;0.0153705910974877;NA;NA;NA;0.0410570415617127;NA;NA;NA;0.0170130821441993;NA;NA;NA
